Country,Item,Year,Value
Congo,Grapefruit and products,2013,4
Congo,Bananas,2004,79
Congo,Bananas,2005,75
Congo,Bananas,2006,75
Congo,Bananas,2007,77
Congo,Bananas,2008,80
Congo,Bananas,2009,81
Congo,Bananas,2010,85
Congo,Bananas,2011,92
Congo,Bananas,2012,93
Congo,Bananas,2013,104
Congo,Plantains,2004,61
Congo,Plantains,2005,65
Congo,Plantains,2006,70
Congo,Plantains,2007,73
Congo,Plantains,2008,79
Congo,Plantains,2009,80
Congo,Plantains,2010,81
Congo,Plantains,2011,82
Congo,Plantains,2012,84
Congo,Plantains,2013,86
Congo,Pineapples and products,2004,3
Congo,Pineapples and products,2005,3
Congo,Pineapples and products,2006,4
Congo,Pineapples and products,2007,4
Congo,Pineapples and products,2008,4
Congo,Pineapples and products,2009,4
Congo,Pineapples and products,2010,4
Congo,Pineapples and products,2011,4
Congo,Pineapples and products,2012,5
Congo,Pineapples and products,2013,5
Congo,"Fruits, Other",2004,63
Congo,"Fruits, Other",2005,67
Congo,"Fruits, Other",2006,70
Congo,"Fruits, Other",2007,71
Congo,"Fruits, Other",2008,74
Congo,"Fruits, Other",2009,76
Congo,"Fruits, Other",2010,78
Congo,"Fruits, Other",2011,78
Congo,"Fruits, Other",2012,79
Congo,"Fruits, Other",2013,82
Congo,Coffee and products,2004,3
Congo,Coffee and products,2005,3
Congo,Coffee and products,2006,3
Congo,Coffee and products,2007,3
Congo,Coffee and products,2008,2
Congo,Coffee and products,2009,3
Congo,Coffee and products,2010,3
Congo,Coffee and products,2011,3
Congo,Coffee and products,2012,3
Congo,Coffee and products,2013,3
Congo,Cocoa Beans and products,2004,1
Congo,Cocoa Beans and products,2005,1
Congo,Cocoa Beans and products,2006,1
Congo,Cocoa Beans and products,2007,1
Congo,Cocoa Beans and products,2008,1
Congo,Cocoa Beans and products,2009,1
Congo,Cocoa Beans and products,2010,1
Congo,Cocoa Beans and products,2011,2
Congo,Cocoa Beans and products,2012,3
Congo,Cocoa Beans and products,2013,5
Congo,Beer,2004,67
Congo,Beer,2005,62
Congo,Beer,2006,71
Congo,Beer,2007,89
Congo,Beer,2008,80
Congo,Beer,2009,125
Congo,Beer,2010,130
Congo,Beer,2011,150
Congo,Beer,2012,125
Congo,Beer,2013,217
Congo,Bovine Meat,2004,3
Congo,Bovine Meat,2005,4
Congo,Bovine Meat,2006,5
Congo,Bovine Meat,2007,6
Congo,Bovine Meat,2008,6
Congo,Bovine Meat,2009,6
Congo,Bovine Meat,2010,6
Congo,Bovine Meat,2011,6
Congo,Bovine Meat,2012,7
Congo,Bovine Meat,2013,7
Congo,Mutton & Goat Meat,2004,1
Congo,Mutton & Goat Meat,2005,1
Congo,Mutton & Goat Meat,2006,1
Congo,Mutton & Goat Meat,2007,1
Congo,Mutton & Goat Meat,2008,1
Congo,Mutton & Goat Meat,2009,1
Congo,Mutton & Goat Meat,2010,1
Congo,Mutton & Goat Meat,2011,1
Congo,Mutton & Goat Meat,2012,2
Congo,Mutton & Goat Meat,2013,2
Congo,Pigmeat,2004,2
Congo,Pigmeat,2005,2
Congo,Pigmeat,2006,2
Congo,Pigmeat,2007,2
Congo,Pigmeat,2008,2
Congo,Pigmeat,2009,2
Congo,Pigmeat,2010,2
Congo,Pigmeat,2011,2
Congo,Pigmeat,2012,2
Congo,Pigmeat,2013,2
Congo,Poultry Meat,2004,6
Congo,Poultry Meat,2005,6
Congo,Poultry Meat,2006,6
Congo,Poultry Meat,2007,6
Congo,Poultry Meat,2008,6
Congo,Poultry Meat,2009,6
Congo,Poultry Meat,2010,6
Congo,Poultry Meat,2011,7
Congo,Poultry Meat,2012,7
Congo,Poultry Meat,2013,7
Congo,"Meat, Other",2004,21
Congo,"Meat, Other",2005,24
Congo,"Meat, Other",2006,26
Congo,"Meat, Other",2007,28
Congo,"Meat, Other",2008,30
Congo,"Meat, Other",2009,32
Congo,"Meat, Other",2010,40
Congo,"Meat, Other",2011,41
Congo,"Meat, Other",2012,41
Congo,"Meat, Other",2013,41
Congo,"Offals, Edible",2004,1
Congo,"Offals, Edible",2005,1
Congo,"Offals, Edible",2006,1
Congo,"Offals, Edible",2007,1
Congo,"Offals, Edible",2008,1
Congo,"Offals, Edible",2009,1
Congo,"Offals, Edible",2010,1
Congo,"Offals, Edible",2011,1
Congo,"Offals, Edible",2012,1
Congo,"Offals, Edible",2013,1
Congo,"Fats, Animals, Raw",2004,0
Congo,"Fats, Animals, Raw",2005,0
Congo,"Fats, Animals, Raw",2006,0
Congo,"Fats, Animals, Raw",2007,0
Congo,"Fats, Animals, Raw",2008,0
Congo,"Fats, Animals, Raw",2009,0
Congo,"Fats, Animals, Raw",2010,0
Congo,"Fats, Animals, Raw",2011,0
Congo,"Fats, Animals, Raw",2012,0
Congo,"Fats, Animals, Raw",2013,0
Congo,"Fish, Body Oil",2004,0
Congo,"Fish, Body Oil",2005,0
Congo,"Fish, Body Oil",2006,0
Congo,"Fish, Body Oil",2007,0
Congo,"Fish, Body Oil",2008,0
Congo,"Fish, Body Oil",2009,0
Congo,"Fish, Body Oil",2010,0
Congo,"Fish, Body Oil",2011,0
Congo,"Fish, Body Oil",2012,0
Congo,"Fish, Body Oil",2013,0
Congo,Eggs,2004,1
Congo,Eggs,2005,1
Congo,Eggs,2006,1
Congo,Eggs,2007,1
Congo,Eggs,2008,2
Congo,Eggs,2009,2
Congo,Eggs,2010,2
Congo,Eggs,2011,2
Congo,Eggs,2012,2
Congo,Eggs,2013,2
Congo,Milk - Excluding Butter,2004,1
Congo,Milk - Excluding Butter,2005,1
Congo,Milk - Excluding Butter,2006,1
Congo,Milk - Excluding Butter,2007,1
Congo,Milk - Excluding Butter,2008,1
Congo,Milk - Excluding Butter,2009,1
Congo,Milk - Excluding Butter,2010,1
Congo,Milk - Excluding Butter,2011,1
Congo,Milk - Excluding Butter,2012,1
Congo,Milk - Excluding Butter,2013,1
Congo,Freshwater Fish,2004,30
Congo,Freshwater Fish,2005,33
Congo,Freshwater Fish,2006,31
Congo,Freshwater Fish,2007,30
Congo,Freshwater Fish,2008,29
Congo,Freshwater Fish,2009,28
Congo,Freshwater Fish,2010,31
Congo,Freshwater Fish,2011,33
Congo,Freshwater Fish,2012,38
Congo,Freshwater Fish,2013,36
Congo,Demersal Fish,2004,9
Congo,Demersal Fish,2005,10
Congo,Demersal Fish,2006,12
Congo,Demersal Fish,2007,15
Congo,Demersal Fish,2008,8
Congo,Demersal Fish,2009,13
Congo,Demersal Fish,2010,16
Congo,Demersal Fish,2011,13
Congo,Demersal Fish,2012,16
Congo,Demersal Fish,2013,12
Congo,Pelagic Fish,2004,14
Congo,Pelagic Fish,2005,9
Congo,Pelagic Fish,2006,11
Congo,Pelagic Fish,2007,10
Congo,Pelagic Fish,2008,12
Congo,Pelagic Fish,2009,15
Congo,Pelagic Fish,2010,15
Congo,Pelagic Fish,2011,22
Congo,Pelagic Fish,2012,24
Congo,Pelagic Fish,2013,19
Congo,"Marine Fish, Other",2004,3
Congo,"Marine Fish, Other",2005,1
Congo,"Marine Fish, Other",2006,3
Congo,"Marine Fish, Other",2007,3
Congo,"Marine Fish, Other",2008,4
Congo,"Marine Fish, Other",2009,3
Congo,"Marine Fish, Other",2010,2
Congo,"Marine Fish, Other",2011,4
Congo,"Marine Fish, Other",2012,2
Congo,"Marine Fish, Other",2013,5
Congo,Crustaceans,2004,1
Congo,Crustaceans,2005,1
Congo,Crustaceans,2006,2
Congo,Crustaceans,2007,1
Congo,Crustaceans,2008,1
Congo,Crustaceans,2009,1
Congo,Crustaceans,2010,2
Congo,Crustaceans,2011,1
Congo,Crustaceans,2012,1
Congo,Crustaceans,2013,1
Congo,Cephalopods,2004,0
Congo,Cephalopods,2005,0
Congo,Cephalopods,2006,0
Congo,Cephalopods,2007,0
Congo,Cephalopods,2008,0
Congo,Cephalopods,2009,0
Congo,Cephalopods,2010,0
Congo,Cephalopods,2011,0
Congo,Cephalopods,2012,0
Congo,Cephalopods,2013,0
Cote d'Ivoire,Rice (Milled Equivalent),2004,455
Cote d'Ivoire,Rice (Milled Equivalent),2005,470
Cote d'Ivoire,Rice (Milled Equivalent),2006,478
Cote d'Ivoire,Rice (Milled Equivalent),2007,404
Cote d'Ivoire,Rice (Milled Equivalent),2008,454
Cote d'Ivoire,Rice (Milled Equivalent),2009,459
Cote d'Ivoire,Rice (Milled Equivalent),2010,805
Cote d'Ivoire,Rice (Milled Equivalent),2011,582
Cote d'Ivoire,Rice (Milled Equivalent),2012,1042
Cote d'Ivoire,Rice (Milled Equivalent),2013,1290
Cote d'Ivoire,Maize and products,2004,620
Cote d'Ivoire,Maize and products,2005,640
Cote d'Ivoire,Maize and products,2006,639
Cote d'Ivoire,Maize and products,2007,532
Cote d'Ivoire,Maize and products,2008,630
Cote d'Ivoire,Maize and products,2009,637
Cote d'Ivoire,Maize and products,2010,642
Cote d'Ivoire,Maize and products,2011,622
Cote d'Ivoire,Maize and products,2012,655
Cote d'Ivoire,Maize and products,2013,661
Cote d'Ivoire,Millet and products,2004,34
Cote d'Ivoire,Millet and products,2005,35
Cote d'Ivoire,Millet and products,2006,38
Cote d'Ivoire,Millet and products,2007,38
Cote d'Ivoire,Millet and products,2008,41
Cote d'Ivoire,Millet and products,2009,46
Cote d'Ivoire,Millet and products,2010,49
Cote d'Ivoire,Millet and products,2011,49
Cote d'Ivoire,Millet and products,2012,49
Cote d'Ivoire,Millet and products,2013,50
Cote d'Ivoire,Sorghum and products,2004,31
Cote d'Ivoire,Sorghum and products,2005,32
Cote d'Ivoire,Sorghum and products,2006,35
Cote d'Ivoire,Sorghum and products,2007,34
Cote d'Ivoire,Sorghum and products,2008,41
Cote d'Ivoire,Sorghum and products,2009,41
Cote d'Ivoire,Sorghum and products,2010,48
Cote d'Ivoire,Sorghum and products,2011,46
Cote d'Ivoire,Sorghum and products,2012,49
Cote d'Ivoire,Sorghum and products,2013,50
Cote d'Ivoire,"Cereals, Other",2004,12
Cote d'Ivoire,"Cereals, Other",2005,14
Cote d'Ivoire,"Cereals, Other",2006,14
Cote d'Ivoire,"Cereals, Other",2007,14
Cote d'Ivoire,"Cereals, Other",2008,17
Cote d'Ivoire,"Cereals, Other",2009,17
Cote d'Ivoire,"Cereals, Other",2010,17
Cote d'Ivoire,"Cereals, Other",2011,17
Cote d'Ivoire,"Cereals, Other",2012,18
Cote d'Ivoire,"Cereals, Other",2013,17
Cote d'Ivoire,Cassava and products,2004,2074
Cote d'Ivoire,Cassava and products,2005,2198
Cote d'Ivoire,Cassava and products,2006,2267
Cote d'Ivoire,Cassava and products,2007,2342
Cote d'Ivoire,Cassava and products,2008,2531
Cote d'Ivoire,Cassava and products,2009,2262
Cote d'Ivoire,Cassava and products,2010,2307
Cote d'Ivoire,Cassava and products,2011,2359
Cote d'Ivoire,Cassava and products,2012,2412
Cote d'Ivoire,Cassava and products,2013,2436
Cote d'Ivoire,Potatoes and products,2004,0
Cote d'Ivoire,Potatoes and products,2005,0
Cote d'Ivoire,Potatoes and products,2006,0
Cote d'Ivoire,Potatoes and products,2007,0
Cote d'Ivoire,Potatoes and products,2008,0
Cote d'Ivoire,Potatoes and products,2009,0
Cote d'Ivoire,Potatoes and products,2010,0
Cote d'Ivoire,Potatoes and products,2011,0
Cote d'Ivoire,Potatoes and products,2012,0
Cote d'Ivoire,Potatoes and products,2013,0
Cote d'Ivoire,Sweet potatoes,2004,45
Cote d'Ivoire,Sweet potatoes,2005,46
Cote d'Ivoire,Sweet potatoes,2006,48
Cote d'Ivoire,Sweet potatoes,2007,50
Cote d'Ivoire,Sweet potatoes,2008,51
Cote d'Ivoire,Sweet potatoes,2009,46
Cote d'Ivoire,Sweet potatoes,2010,47
Cote d'Ivoire,Sweet potatoes,2011,45
Cote d'Ivoire,Sweet potatoes,2012,47
Cote d'Ivoire,Sweet potatoes,2013,48
Cote d'Ivoire,Yams,2004,4996
Cote d'Ivoire,Yams,2005,5160
Cote d'Ivoire,Yams,2006,5569
Cote d'Ivoire,Yams,2007,5502
Cote d'Ivoire,Yams,2008,5945
Cote d'Ivoire,Yams,2009,5313
Cote d'Ivoire,Yams,2010,5392
Cote d'Ivoire,Yams,2011,5532
Cote d'Ivoire,Yams,2012,5675
Cote d'Ivoire,Yams,2013,5732
Cote d'Ivoire,"Roots, Other",2004,64
Cote d'Ivoire,"Roots, Other",2005,81
Cote d'Ivoire,"Roots, Other",2006,84
Cote d'Ivoire,"Roots, Other",2007,87
Cote d'Ivoire,"Roots, Other",2008,91
Cote d'Ivoire,"Roots, Other",2009,86
Cote d'Ivoire,"Roots, Other",2010,95
Cote d'Ivoire,"Roots, Other",2011,100
Cote d'Ivoire,"Roots, Other",2012,112
Cote d'Ivoire,"Roots, Other",2013,114
Cote d'Ivoire,Sugar cane,2004,1456
Cote d'Ivoire,Sugar cane,2005,1456
Cote d'Ivoire,Sugar cane,2006,1448
Cote d'Ivoire,Sugar cane,2007,1636
Cote d'Ivoire,Sugar cane,2008,1660
Cote d'Ivoire,Sugar cane,2009,1579
Cote d'Ivoire,Sugar cane,2010,1800
Cote d'Ivoire,Sugar cane,2011,1940
Cote d'Ivoire,Sugar cane,2012,1867
Cote d'Ivoire,Sugar cane,2013,1969
Cote d'Ivoire,Sugar (Raw Equivalent),2004,175
Cote d'Ivoire,Sugar (Raw Equivalent),2005,180
Cote d'Ivoire,Sugar (Raw Equivalent),2006,145
Cote d'Ivoire,Sugar (Raw Equivalent),2007,145
Cote d'Ivoire,Sugar (Raw Equivalent),2008,166
Cote d'Ivoire,Sugar (Raw Equivalent),2009,150
Cote d'Ivoire,Sugar (Raw Equivalent),2010,154
Cote d'Ivoire,Sugar (Raw Equivalent),2011,186
Cote d'Ivoire,Sugar (Raw Equivalent),2012,195
Cote d'Ivoire,Sugar (Raw Equivalent),2013,200
Cote d'Ivoire,Honey,2004,1
Cote d'Ivoire,Honey,2005,1
Cote d'Ivoire,Honey,2006,1
Cote d'Ivoire,Honey,2007,1
Cote d'Ivoire,Honey,2008,1
Cote d'Ivoire,Honey,2009,1
Cote d'Ivoire,Honey,2010,1
Cote d'Ivoire,Honey,2011,1
Cote d'Ivoire,Honey,2012,1
Cote d'Ivoire,Honey,2013,1
Cote d'Ivoire,Beans,2004,24
Cote d'Ivoire,Beans,2005,25
Cote d'Ivoire,Beans,2006,25
Cote d'Ivoire,Beans,2007,26
Cote d'Ivoire,Beans,2008,33
Cote d'Ivoire,Beans,2009,33
Cote d'Ivoire,Beans,2010,34
Cote d'Ivoire,Beans,2011,34
Cote d'Ivoire,Beans,2012,35
Cote d'Ivoire,Beans,2013,35
Cote d'Ivoire,"Pulses, Other and products",2004,10
Cote d'Ivoire,"Pulses, Other and products",2005,11
Cote d'Ivoire,"Pulses, Other and products",2006,11
Cote d'Ivoire,"Pulses, Other and products",2007,11
Cote d'Ivoire,"Pulses, Other and products",2008,12
Cote d'Ivoire,"Pulses, Other and products",2009,13
Cote d'Ivoire,"Pulses, Other and products",2010,13
Cote d'Ivoire,"Pulses, Other and products",2011,14
Cote d'Ivoire,"Pulses, Other and products",2012,15
Cote d'Ivoire,"Pulses, Other and products",2013,15
Cote d'Ivoire,Nuts and products,2004,219
Cote d'Ivoire,Nuts and products,2005,273
Cote d'Ivoire,Nuts and products,2006,315
Cote d'Ivoire,Nuts and products,2007,363
Cote d'Ivoire,Nuts and products,2008,416
Cote d'Ivoire,Nuts and products,2009,437
Cote d'Ivoire,Nuts and products,2010,469
Cote d'Ivoire,Nuts and products,2011,498
Cote d'Ivoire,Nuts and products,2012,556
Cote d'Ivoire,Nuts and products,2013,558
Cote d'Ivoire,Soyabeans,2004,1
Cote d'Ivoire,Soyabeans,2005,0
Cote d'Ivoire,Soyabeans,2006,1
Cote d'Ivoire,Soyabeans,2007,1
Cote d'Ivoire,Soyabeans,2008,1
Cote d'Ivoire,Soyabeans,2009,1
Cote d'Ivoire,Soyabeans,2010,1
Cote d'Ivoire,Soyabeans,2011,1
Cote d'Ivoire,Soyabeans,2012,1
Cote d'Ivoire,Soyabeans,2013,1
Cote d'Ivoire,Groundnuts (Shelled Eq),2004,46
Cote d'Ivoire,Groundnuts (Shelled Eq),2005,47
Cote d'Ivoire,Groundnuts (Shelled Eq),2006,48
Cote d'Ivoire,Groundnuts (Shelled Eq),2007,48
Cote d'Ivoire,Groundnuts (Shelled Eq),2008,57
Cote d'Ivoire,Groundnuts (Shelled Eq),2009,59
Cote d'Ivoire,Groundnuts (Shelled Eq),2010,63
Cote d'Ivoire,Groundnuts (Shelled Eq),2011,64
Cote d'Ivoire,Groundnuts (Shelled Eq),2012,65
Cote d'Ivoire,Groundnuts (Shelled Eq),2013,67
Cote d'Ivoire,Cottonseed,2004,100
Cote d'Ivoire,Cottonseed,2005,181
Cote d'Ivoire,Cottonseed,2006,150
Cote d'Ivoire,Cottonseed,2007,190
Cote d'Ivoire,Cottonseed,2008,66
Cote d'Ivoire,Cottonseed,2009,70
Cote d'Ivoire,Cottonseed,2010,91
Cote d'Ivoire,Cottonseed,2011,170
Cote d'Ivoire,Cottonseed,2012,236
Cote d'Ivoire,Cottonseed,2013,265
Cote d'Ivoire,Coconuts - Incl Copra,2004,264
Cote d'Ivoire,Coconuts - Incl Copra,2005,216
Cote d'Ivoire,Coconuts - Incl Copra,2006,127
Cote d'Ivoire,Coconuts - Incl Copra,2007,135
Cote d'Ivoire,Coconuts - Incl Copra,2008,95
Cote d'Ivoire,Coconuts - Incl Copra,2009,146
Cote d'Ivoire,Coconuts - Incl Copra,2010,151
Cote d'Ivoire,Coconuts - Incl Copra,2011,154
Cote d'Ivoire,Coconuts - Incl Copra,2012,190
Cote d'Ivoire,Coconuts - Incl Copra,2013,195
Cote d'Ivoire,Sesame seed,2004,3
Cote d'Ivoire,Sesame seed,2005,4
Cote d'Ivoire,Sesame seed,2006,3
Cote d'Ivoire,Sesame seed,2007,3
Cote d'Ivoire,Sesame seed,2008,2
Cote d'Ivoire,Sesame seed,2009,3
Cote d'Ivoire,Sesame seed,2010,3
Cote d'Ivoire,Sesame seed,2011,3
Cote d'Ivoire,Sesame seed,2012,3
Cote d'Ivoire,Sesame seed,2013,3
Cote d'Ivoire,Palm kernels,2004,63
Cote d'Ivoire,Palm kernels,2005,71
Cote d'Ivoire,Palm kernels,2006,74
Cote d'Ivoire,Palm kernels,2007,68
Cote d'Ivoire,Palm kernels,2008,78
Cote d'Ivoire,Palm kernels,2009,81
Cote d'Ivoire,Palm kernels,2010,85
Cote d'Ivoire,Palm kernels,2011,95
Cote d'Ivoire,Palm kernels,2012,98
Cote d'Ivoire,Palm kernels,2013,99
Cote d'Ivoire,"Oilcrops, Other",2004,28
Cote d'Ivoire,"Oilcrops, Other",2005,29
Cote d'Ivoire,"Oilcrops, Other",2006,30
Cote d'Ivoire,"Oilcrops, Other",2007,31
Cote d'Ivoire,"Oilcrops, Other",2008,31
Cote d'Ivoire,"Oilcrops, Other",2009,32
Cote d'Ivoire,"Oilcrops, Other",2010,35
Cote d'Ivoire,"Oilcrops, Other",2011,36
Cote d'Ivoire,"Oilcrops, Other",2012,41
Cote d'Ivoire,"Oilcrops, Other",2013,41
Cote d'Ivoire,Groundnut Oil,2004,2
Cote d'Ivoire,Groundnut Oil,2005,2
Cote d'Ivoire,Groundnut Oil,2006,2
Cote d'Ivoire,Groundnut Oil,2007,2
Cote d'Ivoire,Groundnut Oil,2008,2
Cote d'Ivoire,Groundnut Oil,2009,2
Cote d'Ivoire,Groundnut Oil,2010,2
Cote d'Ivoire,Groundnut Oil,2011,2
Cote d'Ivoire,Groundnut Oil,2012,2
Cote d'Ivoire,Groundnut Oil,2013,2
Cote d'Ivoire,Cottonseed Oil,2004,8
Cote d'Ivoire,Cottonseed Oil,2005,22
Cote d'Ivoire,Cottonseed Oil,2006,19
Cote d'Ivoire,Cottonseed Oil,2007,30
Cote d'Ivoire,Cottonseed Oil,2008,5
Cote d'Ivoire,Cottonseed Oil,2009,13
Cote d'Ivoire,Cottonseed Oil,2010,9
Cote d'Ivoire,Cottonseed Oil,2011,24
Cote d'Ivoire,Cottonseed Oil,2012,24
Cote d'Ivoire,Cottonseed Oil,2013,30
Cote d'Ivoire,Palmkernel Oil,2004,10
Cote d'Ivoire,Palmkernel Oil,2005,10
Cote d'Ivoire,Palmkernel Oil,2006,19
Cote d'Ivoire,Palmkernel Oil,2007,29
Cote d'Ivoire,Palmkernel Oil,2008,29
Cote d'Ivoire,Palmkernel Oil,2009,33
Cote d'Ivoire,Palmkernel Oil,2010,34
Cote d'Ivoire,Palmkernel Oil,2011,38
Cote d'Ivoire,Palmkernel Oil,2012,42
Cote d'Ivoire,Palmkernel Oil,2013,43
Cote d'Ivoire,Palm Oil,2004,298
Cote d'Ivoire,Palm Oil,2005,236
Cote d'Ivoire,Palm Oil,2006,281
Cote d'Ivoire,Palm Oil,2007,289
Cote d'Ivoire,Palm Oil,2008,302
Cote d'Ivoire,Palm Oil,2009,345
Cote d'Ivoire,Palm Oil,2010,360
Cote d'Ivoire,Palm Oil,2011,371
Cote d'Ivoire,Palm Oil,2012,418
Cote d'Ivoire,Palm Oil,2013,415
Cote d'Ivoire,Coconut Oil,2004,20
Cote d'Ivoire,Coconut Oil,2005,17
Cote d'Ivoire,Coconut Oil,2006,12
Cote d'Ivoire,Coconut Oil,2007,12
Cote d'Ivoire,Coconut Oil,2008,15
Cote d'Ivoire,Coconut Oil,2009,29
Cote d'Ivoire,Coconut Oil,2010,29
Cote d'Ivoire,Coconut Oil,2011,32
Cote d'Ivoire,Coconut Oil,2012,29
Cote d'Ivoire,Coconut Oil,2013,29
Cote d'Ivoire,"Oilcrops Oil, Other",2004,85
Cote d'Ivoire,"Oilcrops Oil, Other",2005,81
Cote d'Ivoire,"Oilcrops Oil, Other",2006,79
Cote d'Ivoire,"Oilcrops Oil, Other",2007,84
Cote d'Ivoire,"Oilcrops Oil, Other",2008,83
Cote d'Ivoire,"Oilcrops Oil, Other",2009,94
Cote d'Ivoire,"Oilcrops Oil, Other",2010,73
Cote d'Ivoire,"Oilcrops Oil, Other",2011,101
Cote d'Ivoire,"Oilcrops Oil, Other",2012,117
Cote d'Ivoire,"Oilcrops Oil, Other",2013,133
Cote d'Ivoire,Tomatoes and products,2004,25
Cote d'Ivoire,Tomatoes and products,2005,26
Cote d'Ivoire,Tomatoes and products,2006,27
Cote d'Ivoire,Tomatoes and products,2007,28
Cote d'Ivoire,Tomatoes and products,2008,29
Cote d'Ivoire,Tomatoes and products,2009,30
Cote d'Ivoire,Tomatoes and products,2010,31
Cote d'Ivoire,Tomatoes and products,2011,32
Cote d'Ivoire,Tomatoes and products,2012,34
Cote d'Ivoire,Tomatoes and products,2013,35
Cote d'Ivoire,"Vegetables, Other",2004,552
Cote d'Ivoire,"Vegetables, Other",2005,614
Cote d'Ivoire,"Vegetables, Other",2006,627
Cote d'Ivoire,"Vegetables, Other",2007,641
Cote d'Ivoire,"Vegetables, Other",2008,604
Cote d'Ivoire,"Vegetables, Other",2009,636
Cote d'Ivoire,"Vegetables, Other",2010,612
Cote d'Ivoire,"Vegetables, Other",2011,628
Cote d'Ivoire,"Vegetables, Other",2012,651
Cote d'Ivoire,"Vegetables, Other",2013,664
Cote d'Ivoire,"Oranges, Mandarines",2004,32
Cote d'Ivoire,"Oranges, Mandarines",2005,33
Cote d'Ivoire,"Oranges, Mandarines",2006,34
Cote d'Ivoire,"Oranges, Mandarines",2007,35
Cote d'Ivoire,"Oranges, Mandarines",2008,36
Cote d'Ivoire,"Oranges, Mandarines",2009,31
Cote d'Ivoire,"Oranges, Mandarines",2010,40
Cote d'Ivoire,"Oranges, Mandarines",2011,40
Cote d'Ivoire,"Oranges, Mandarines",2012,43
Cote d'Ivoire,"Oranges, Mandarines",2013,43
Cote d'Ivoire,Grapefruit and products,2004,19
Cote d'Ivoire,Grapefruit and products,2005,20
Cote d'Ivoire,Grapefruit and products,2006,20
Cote d'Ivoire,Grapefruit and products,2007,20
Cote d'Ivoire,Grapefruit and products,2008,20
Cote d'Ivoire,Grapefruit and products,2009,18
Cote d'Ivoire,Grapefruit and products,2010,23
Cote d'Ivoire,Grapefruit and products,2011,23
Cote d'Ivoire,Grapefruit and products,2012,24
Cote d'Ivoire,Grapefruit and products,2013,24
Cote d'Ivoire,"Citrus, Other",2004,37
Cote d'Ivoire,"Citrus, Other",2005,38
Cote d'Ivoire,"Citrus, Other",2006,38
Cote d'Ivoire,"Citrus, Other",2007,37
Cote d'Ivoire,"Citrus, Other",2008,37
Cote d'Ivoire,"Citrus, Other",2009,33
Cote d'Ivoire,"Citrus, Other",2010,44
Cote d'Ivoire,"Citrus, Other",2011,44
Cote d'Ivoire,"Citrus, Other",2012,46
Cote d'Ivoire,"Citrus, Other",2013,46
Cote d'Ivoire,Bananas,2004,320
Cote d'Ivoire,Bananas,2005,304
Cote d'Ivoire,Bananas,2006,358
Cote d'Ivoire,Bananas,2007,363
Cote d'Ivoire,Bananas,2008,249
Cote d'Ivoire,Bananas,2009,255
Cote d'Ivoire,Bananas,2010,314
Cote d'Ivoire,Bananas,2011,303
Cote d'Ivoire,Bananas,2012,327
Cote d'Ivoire,Bananas,2013,320
Cote d'Ivoire,Plantains,2004,1520
